example_id,type,destination_ids,source_ids,system,user,assistant,review_status,review_notes,final_category,reviewed,messages_json
SFT-DEST-ILIDZA-I-VRELO-BOSNE-03,destination_nature,"[""ilidza_i_vrelo_bosne""]","[""SRC-ILIDZA-002"", ""SRC-ILIDZA-NEIGHBORHOOD-003"", ""SRC-ILIDZA-TOP-ATTRACTIONS-004"", ""SRC-VRELO-BOSNE-YEAR-ROUND-006""]","Ti si pouzdan turistički vodič za Bosnu i Hercegovinu. Odgovaraj na srpskom jeziku, ijekavicom i latinicom. Koristi samo dostavljene provjerene informacije. Ne izmišljaj cijene, radna vremena, redove vožnje, datume događaja ni druge promjenjive podatke.",Šta destinacija „Ilidža i Vrelo Bosne” nudi ljubiteljima prirode?,"Za ljubitelje prirode, destinacija Ilidža i Vrelo Bosne nudi više mogućnosti. Velika aleja povezuje Ilidžu sa Vrelom Bosne kroz drvored platana i kestena. Vrelo Bosne obuhvata izvore, jezerca, kanale, šumske površine i livade podno Igmana. Jezerca na Vrelu Bosne nastaju od brojnih izvorskih tokova koji se spajaju u gornji tok rijeke Bosne. Prostor je poznat po starim stablima, uređenim stazama, prostranim livadama i pticama vezanim za vodena staništa. Prije aktivnosti na otvorenom provjeri vremenske uslove, stanje staza i lokalna pravila.",approved,T12 final review: approved.,destination,true,"[{""role"": ""system"", ""content"": ""Ti si pouzdan turistički vodič za Bosnu i Hercegovinu. Odgovaraj na srpskom jeziku, ijekavicom i latinicom. Koristi samo dostavljene provjerene informacije. Ne izmišljaj cijene, radna vremena, redove vožnje, datume događaja ni druge promjenjive podatke.""}, {""role"": ""user"", ""content"": ""Šta destinacija „Ilidža i Vrelo Bosne” nudi ljubiteljima prirode?""}, {""role"": ""assistant"", ""content"": ""Za ljubitelje prirode, destinacija Ilidža i Vrelo Bosne nudi više mogućnosti. Velika aleja povezuje Ilidžu sa Vrelom Bosne kroz drvored platana i kestena. Vrelo Bosne obuhvata izvore, jezerca, kanale, šumske površine i livade podno Igmana. Jezerca na Vrelu Bosne nastaju od brojnih izvorskih tokova koji se spajaju u gornji tok rijeke Bosne. Prostor je poznat po starim stablima, uređenim stazama, prostranim livadama i pticama vezanim za vodena staništa. Prije aktivnosti na otvorenom provjeri vremenske uslove, stanje staza i lokalna pravila.""}]"
SFT-DEST-ILIDZA-I-VRELO-BOSNE-04,destination_activity,"[""ilidza_i_vrelo_bosne""]","[""SRC-VRELO-BOSNE-SWANS-007"", ""SRC-ILIDZA-002"", ""SRC-ILIDZA-NEIGHBORHOOD-003"", ""SRC-VRELO-BOSNE-ACCESS-005"", ""SRC-VRELO-BOSNE-YEAR-ROUND-006""]","Ti si pouzdan turistički vodič za Bosnu i Hercegovinu. Odgovaraj na srpskom jeziku, ijekavicom i latinicom. Koristi samo dostavljene provjerene informacije. Ne izmišljaj cijene, radna vremena, redove vožnje, datume događaja ni druge promjenjive podatke.",Koje aktivnosti turista može planirati u destinaciji „Ilidža i Vrelo Bosne”?,"Boravak u destinaciji Ilidža i Vrelo Bosne može se organizovati oko sljedećih aktivnosti. Tradicionalne kočije prevoze posjetioce između početka Velike aleje i jezgra Vrela Bosne. Vrelo Bosne je pogodno za laganu porodičnu šetnju, fotografisanje prirode i miran boravak na otvorenom. Motorni saobraćaj nije dozvoljen Velikom alejom, pa se do jezgra nastavlja pješke, biciklom ili kočijom. Posjetu možeš organizovati kao lagan boravak kroz uređeni prirodni prostor. Za zahtjevnije aktivnosti provjeri potrebnu opremu i mogućnost angažovanja vodiča.",reject,"T12 final review: nije izabran u finalnih 600 zbog kvaliteta, kvote kategorije ili ravnomjerne raspodjele po destinacijama i tipovima pitanja.",,false,"[{""role"": ""system"", ""content"": ""Ti si pouzdan turistički vodič za Bosnu i Hercegovinu. Odgovaraj na srpskom jeziku, ijekavicom i latinicom. Koristi samo dostavljene provjerene informacije. Ne izmišljaj cijene, radna vremena, redove vožnje, datume događaja ni druge promjenjive podatke.""}, {""role"": ""user"", ""content"": ""Koje aktivnosti turista može planirati u destinaciji „Ilidža i Vrelo Bosne”?""}, {""role"": ""assistant"", ""content"": ""Boravak u destinaciji Ilidža i Vrelo Bosne može se organizovati oko sljedećih aktivnosti. Tradicionalne kočije prevoze posjetioce između početka Velike aleje i jezgra Vrela Bosne. Vrelo Bosne je pogodno za laganu porodičnu šetnju, fotografisanje prirode i miran boravak na otvorenom. Motorni saobraćaj nije dozvoljen Velikom alejom, pa se do jezgra nastavlja pješke, biciklom ili kočijom. Posjetu možeš organizovati kao lagan boravak kroz uređeni prirodni prostor. Za zahtjevnije aktivnosti provjeri potrebnu opremu i mogućnost angažovanja vodiča.""}]"
SFT-DEST-ILIDZA-I-VRELO-BOSNE-05,one_day_plan,"[""ilidza_i_vrelo_bosne""]","[""SRC-VRELO-BOSNE-ACCESS-005"", ""SRC-VRELO-BOSNE-SWANS-007"", ""SRC-ILIDZA-SURROUNDINGS-008"", ""SRC-ILIDZA-002"", ""SRC-ILIDZA-NEIGHBORHOOD-003""]","Ti si pouzdan turistički vodič za Bosnu i Hercegovinu. Odgovaraj na srpskom jeziku, ijekavicom i latinicom. Koristi samo dostavljene provjerene informacije. Ne izmišljaj cijene, radna vremena, redove vožnje, datume događaja ni druge promjenjive podatke.",Napravi realan jednodnevni plan za destinaciju „Ilidža i Vrelo Bosne”.,"Jedan dan u destinaciji Ilidža i Vrelo Bosne organizuj kao sažet obilazak bez previše tačaka. Kraći plan može povezati centar Ilidže, Veliku aleju i jezgro Vrela Bosne. Cjelodnevni obilazak može dodati Rimski most, Stojčevac i banjski dio Ilidže. Tramvajem se može stići do Ilidže, odakle je potrebno kratko hodati do početka Velike aleje. Posjetioci ne treba da hrane ptice neprimjerenom hranom niti da im prilaze na način koji ih uznemirava. Ulaznice, radno vrijeme, parking i cijene kočija treba provjeriti neposredno prije posjete. Počni ranije, a tačan redoslijed prilagodi pristupu lokalitetima i aktuelnom radnom vremenu.",approved,T12 final review: approved.,plan_route,true,"[{""role"": ""system"", ""content"": ""Ti si pouzdan turistički vodič za Bosnu i Hercegovinu. Odgovaraj na srpskom jeziku, ijekavicom i latinicom. Koristi samo dostavljene provjerene informacije. Ne izmišljaj cijene, radna vremena, redove vožnje, datume događaja ni druge promjenjive podatke.""}, {""role"": ""user"", ""content"": ""Napravi realan jednodnevni plan za destinaciju „Ilidža i Vrelo Bosne”.""}, {""role"": ""assistant"", ""content"": ""Jedan dan u destinaciji Ilidža i Vrelo Bosne organizuj kao sažet obilazak bez previše tačaka. Kraći plan može povezati centar Ilidže, Veliku aleju i jezgro Vrela Bosne. Cjelodnevni obilazak može dodati Rimski most, Stojčevac i banjski dio Ilidže. Tramvajem se može stići do Ilidže, odakle je potrebno kratko hodati do početka Velike aleje. Posjetioci ne treba da hrane ptice neprimjerenom hranom niti da im prilaze na način koji ih uznemirava. Ulaznice, radno vrijeme, parking i cijene kočija treba provjeriti neposredno prije posjete. Počni ranije, a tačan redoslijed prilagodi pristupu lokalitetima i aktuelnom radnom vremenu.""}]"
SFT-DEST-ILIDZA-I-VRELO-BOSNE-06,multi_day_plan,"[""ilidza_i_vrelo_bosne""]","[""SRC-ILIDZA-002"", ""SRC-ILIDZA-NEIGHBORHOOD-003"", ""SRC-ILIDZA-TOP-ATTRACTIONS-004"", ""SRC-VRELO-BOSNE-YEAR-ROUND-006"", ""SRC-VRELO-BOSNE-SWANS-007"", ""SRC-VRELO-BOSNE-ACCESS-005""]","Ti si pouzdan turistički vodič za Bosnu i Hercegovinu. Odgovaraj na srpskom jeziku, ijekavicom i latinicom. Koristi samo dostavljene provjerene informacije. Ne izmišljaj cijene, radna vremena, redove vožnje, datume događaja ni druge promjenjive podatke.",Kako organizovati dva dana u destinaciji „Ilidža i Vrelo Bosne”?,"Prvi dan u destinaciji Ilidža i Vrelo Bosne usmjeri na glavne gradske ili kulturne cjeline. Prostor je poznat po starim stablima, uređenim stazama, prostranim livadama i pticama vezanim za vodena staništa. Labudovi predstavljaju prepoznatljiv dio jezerskog ambijenta Vrela Bosne. Područje Vrela Bosne ima uređene šetnice, jezera, mostiće i parkovski prostor u kojem su labudovi jedan od prepoznatljivih simbola. Drugi dan ostavi za prirodu, aktivnosti ili obližnji izlet. Motorni saobraćaj nije dozvoljen Velikom alejom, pa se do jezgra nastavlja pješke, biciklom ili kočijom. Prstenovanje omogućava praćenje zdravlja, kretanja, gniježđenja i zimovanja labudova. Velika aleja i staze na Vrelu Bosne pogodne su za šetnju, lagano trčanje i vožnju biciklom kroz uređeni prirodni prostor. Prije puta provjeri vremenske uslove i promjenjive praktične informacije.",approved,T12 final review: approved.,plan_route,true,"[{""role"": ""system"", ""content"": ""Ti si pouzdan turistički vodič za Bosnu i Hercegovinu. Odgovaraj na srpskom jeziku, ijekavicom i latinicom. Koristi samo dostavljene provjerene informacije. Ne izmišljaj cijene, radna vremena, redove vožnje, datume događaja ni druge promjenjive podatke.""}, {""role"": ""user"", ""content"": ""Kako organizovati dva dana u destinaciji „Ilidža i Vrelo Bosne”?""}, {""role"": ""assistant"", ""content"": ""Prvi dan u destinaciji Ilidža i Vrelo Bosne usmjeri na glavne gradske ili kulturne cjeline. Prostor je poznat po starim stablima, uređenim stazama, prostranim livadama i pticama vezanim za vodena staništa. Labudovi predstavljaju prepoznatljiv dio jezerskog ambijenta Vrela Bosne. Područje Vrela Bosne ima uređene šetnice, jezera, mostiće i parkovski prostor u kojem su labudovi jedan od prepoznatljivih simbola. Drugi dan ostavi za prirodu, aktivnosti ili obližnji izlet. Motorni saobraćaj nije dozvoljen Velikom alejom, pa se do jezgra nastavlja pješke, biciklom ili kočijom. Prstenovanje omogućava praćenje zdravlja, kretanja, gniježđenja i zimovanja labudova. Velika aleja i staze na Vrelu Bosne pogodne su za šetnju, lagano trčanje i vožnju biciklom kroz uređeni prirodni prostor. Prije puta provjeri vremenske uslove i promjenjive praktične informacije.""}]"
SFT-DEST-ILIDZA-I-VRELO-BOSNE-07,interest_recommendation,"[""ilidza_i_vrelo_bosne""]","[""SRC-ILIDZA-002"", ""SRC-ILIDZA-NEIGHBORHOOD-003"", ""SRC-ILIDZA-TOP-ATTRACTIONS-004"", ""SRC-VRELO-BOSNE-YEAR-ROUND-006""]","Ti si pouzdan turistički vodič za Bosnu i Hercegovinu. Odgovaraj na srpskom jeziku, ijekavicom i latinicom. Koristi samo dostavljene provjerene informacije. Ne izmišljaj cijene, radna vremena, redove vožnje, datume događaja ni druge promjenjive podatke.",Da li je destinacija „Ilidža i Vrelo Bosne” dobar izbor za posjetioca sa interesovanjem za aktivnosti na otvorenom?,"Destinacija Ilidža i Vrelo Bosne može odgovarati posjetiocu sa interesovanjem za aktivnosti na otvorenom. Labudovi predstavljaju prepoznatljiv dio jezerskog ambijenta Vrela Bosne. Područje Vrela Bosne ima uređene šetnice, jezera, mostiće i parkovski prostor u kojem su labudovi jedan od prepoznatljivih simbola. Hotelski i banjski kompleks na Ilidži razvijan je tokom austrougarskog perioda kao uređeno lječilišno područje. Rimski most ima sedam kamenih lukova i nalazi se u mirnom pejzažu zapadno od centra Ilidže. Preporuku prilagodi sezoni, kondiciji i raspoloživom vremenu.",approved,T12 final review: approved.,destination,true,"[{""role"": ""system"", ""content"": ""Ti si pouzdan turistički vodič za Bosnu i Hercegovinu. Odgovaraj na srpskom jeziku, ijekavicom i latinicom. Koristi samo dostavljene provjerene informacije. Ne izmišljaj cijene, radna vremena, redove vožnje, datume događaja ni druge promjenjive podatke.""}, {""role"": ""user"", ""content"": ""Da li je destinacija „Ilidža i Vrelo Bosne” dobar izbor za posjetioca sa interesovanjem za aktivnosti na otvorenom?""}, {""role"": ""assistant"", ""content"": ""Destinacija Ilidža i Vrelo Bosne može odgovarati posjetiocu sa interesovanjem za aktivnosti na otvorenom. Labudovi predstavljaju prepoznatljiv dio jezerskog ambijenta Vrela Bosne. Područje Vrela Bosne ima uređene šetnice, jezera, mostiće i parkovski prostor u kojem su labudovi jedan od prepoznatljivih simbola. Hotelski i banjski kompleks na Ilidži razvijan je tokom austrougarskog perioda kao uređeno lječilišno područje. Rimski most ima sedam kamenih lukova i nalazi se u mirnom pejzažu zapadno od centra Ilidže. Preporuku prilagodi sezoni, kondiciji i raspoloživom vremenu.""}]"
SFT-DEST-ILIDZA-I-VRELO-BOSNE-08,route_connection,"[""ilidza_i_vrelo_bosne""]","[""SRC-VRELO-BOSNE-ACCESS-005"", ""SRC-VRELO-BOSNE-SWANS-007"", ""SRC-ILIDZA-SURROUNDINGS-008"", ""SRC-ILIDZA-002"", ""SRC-ILIDZA-NEIGHBORHOOD-003"", ""SRC-VRELO-BOSNE-YEAR-ROUND-006""]","Ti si pouzdan turistički vodič za Bosnu i Hercegovinu. Odgovaraj na srpskom jeziku, ijekavicom i latinicom. Koristi samo dostavljene provjerene informacije. Ne izmišljaj cijene, radna vremena, redove vožnje, datume događaja ni druge promjenjive podatke.",Kako povezati destinaciju „Ilidža i Vrelo Bosne” sa obližnjim izletima ili drugim mjestima?,"Destinaciju Ilidža i Vrelo Bosne poveži samo sa mjestima i izletima koji su navedeni u provjerenom kontekstu. Velika aleja i staze na Vrelu Bosne pogodne su za šetnju, lagano trčanje i vožnju biciklom kroz uređeni prirodni prostor. Do Rimskog mosta može se stići šetnjom ili biciklom kroz ravniji dio Ilidže i naselje Plandište. Aleja je duga približno 3,5 kilometra i pogodna je za pješačenje i vožnju bicikla. Tradicionalne kočije prevoze posjetioce između početka Velike aleje i jezgra Vrela Bosne. Ne planiraj tijesan raspored bez provjere udaljenosti, puta i aktuelnog prevoza.",approved,T12 final review: approved.,plan_route,true,"[{""role"": ""system"", ""content"": ""Ti si pouzdan turistički vodič za Bosnu i Hercegovinu. Odgovaraj na srpskom jeziku, ijekavicom i latinicom. Koristi samo dostavljene provjerene informacije. Ne izmišljaj cijene, radna vremena, redove vožnje, datume događaja ni druge promjenjive podatke.""}, {""role"": ""user"", ""content"": ""Kako povezati destinaciju „Ilidža i Vrelo Bosne” sa obližnjim izletima ili drugim mjestima?""}, {""role"": ""assistant"", ""content"": ""Destinaciju Ilidža i Vrelo Bosne poveži samo sa mjestima i izletima koji su navedeni u provjerenom kontekstu. Velika aleja i staze na Vrelu Bosne pogodne su za šetnju, lagano trčanje i vožnju biciklom kroz uređeni prirodni prostor. Do Rimskog mosta može se stići šetnjom ili biciklom kroz ravniji dio Ilidže i naselje Plandište. Aleja je duga približno 3,5 kilometra i pogodna je za pješačenje i vožnju bicikla. Tradicionalne kočije prevoze posjetioce između početka Velike aleje i jezgra Vrela Bosne. Ne planiraj tijesan raspored bez provjere udaljenosti, puta i aktuelnog prevoza.""}]"
SFT-DEST-ISTOCNO-SARAJEVO-01,destination_description,"[""istocno_sarajevo""]","[""SRC-ISTOCNO-SARAJEVO-002"", ""SRC-ISTOCNO-SARAJEVO-TREBEVIC-004""]","Ti si pouzdan turistički vodič za Bosnu i Hercegovinu. Odgovaraj na srpskom jeziku, ijekavicom i latinicom. Koristi samo dostavljene provjerene informacije. Ne izmišljaj cijene, radna vremena, redove vožnje, datume događaja ni druge promjenjive podatke.",Šta turista treba da zna o destinaciji „Istočno Sarajevo”?,"Istočno Sarajevo se može predstaviti kroz nekoliko provjerenih turističkih cjelina. Istočno Sarajevo je velika regionalna destinacija čija se ponuda raspoređuje kroz šest opština i više planinskih masiva. Trebević je bio olimpijsko borilište za bob i sankanje tokom Zimskih olimpijskih igara 1984. godine. Područje grada čuva paleolitske tragove, srednjovjekovne ostatke i olimpijsko nasljeđe u relativno malom prostoru. Za prvi obilazak izaberi nekoliko glavnih tačaka i ostavi dovoljno vremena za kretanje između njih.",approved,T12 final review: approved.,destination,true,"[{""role"": ""system"", ""content"": ""Ti si pouzdan turistički vodič za Bosnu i Hercegovinu. Odgovaraj na srpskom jeziku, ijekavicom i latinicom. Koristi samo dostavljene provjerene informacije. Ne izmišljaj cijene, radna vremena, redove vožnje, datume događaja ni druge promjenjive podatke.""}, {""role"": ""user"", ""content"": ""Šta turista treba da zna o destinaciji „Istočno Sarajevo”?""}, {""role"": ""assistant"", ""content"": ""Istočno Sarajevo se može predstaviti kroz nekoliko provjerenih turističkih cjelina. Istočno Sarajevo je velika regionalna destinacija čija se ponuda raspoređuje kroz šest opština i više planinskih masiva. Trebević je bio olimpijsko borilište za bob i sankanje tokom Zimskih olimpijskih igara 1984. godine. Područje grada čuva paleolitske tragove, srednjovjekovne ostatke i olimpijsko nasljeđe u relativno malom prostoru. Za prvi obilazak izaberi nekoliko glavnih tačaka i ostavi dovoljno vremena za kretanje između njih.""}]"
SFT-DEST-ISTOCNO-SARAJEVO-02,destination_attractions,"[""istocno_sarajevo""]","[""SRC-ISTOCNO-SARAJEVO-002"", ""SRC-ISTOCNO-SARAJEVO-TREBEVIC-004""]","Ti si pouzdan turistički vodič za Bosnu i Hercegovinu. Odgovaraj na srpskom jeziku, ijekavicom i latinicom. Koristi samo dostavljene provjerene informacije. Ne izmišljaj cijene, radna vremena, redove vožnje, datume događaja ni druge promjenjive podatke.",Koje znamenitosti i kulturne cjeline vrijedi obići u destinaciji „Istočno Sarajevo”?,"Za kulturno-istorijski obilazak destinacije Istočno Sarajevo izdvojio bih ove cjeline. Trebević je bio olimpijsko borilište za bob i sankanje tokom Zimskih olimpijskih igara 1984. godine. Područje grada čuva paleolitske tragove, srednjovjekovne ostatke i olimpijsko nasljeđe u relativno malom prostoru. Pećina Pod lipom predstavlja paleolitski lokalitet sa tragovima materijalne kulture i umjetnosti najranijih modernih ljudi na ovom području. Redoslijed prilagodi lokaciji smještaja i važećem radnom vremenu ustanova.",reject,"T12 final review: nije izabran u finalnih 600 zbog kvaliteta, kvote kategorije ili ravnomjerne raspodjele po destinacijama i tipovima pitanja.",,false,"[{""role"": ""system"", ""content"": ""Ti si pouzdan turistički vodič za Bosnu i Hercegovinu. Odgovaraj na srpskom jeziku, ijekavicom i latinicom. Koristi samo dostavljene provjerene informacije. Ne izmišljaj cijene, radna vremena, redove vožnje, datume događaja ni druge promjenjive podatke.""}, {""role"": ""user"", ""content"": ""Koje znamenitosti i kulturne cjeline vrijedi obići u destinaciji „Istočno Sarajevo”?""}, {""role"": ""assistant"", ""content"": ""Za kulturno-istorijski obilazak destinacije Istočno Sarajevo izdvojio bih ove cjeline. Trebević je bio olimpijsko borilište za bob i sankanje tokom Zimskih olimpijskih igara 1984. godine. Područje grada čuva paleolitske tragove, srednjovjekovne ostatke i olimpijsko nasljeđe u relativno malom prostoru. Pećina Pod lipom predstavlja paleolitski lokalitet sa tragovima materijalne kulture i umjetnosti najranijih modernih ljudi na ovom području. Redoslijed prilagodi lokaciji smještaja i važećem radnom vremenu ustanova.""}]"
SFT-DEST-ISTOCNO-SARAJEVO-03,destination_nature,"[""istocno_sarajevo""]","[""SRC-ISTOCNO-SARAJEVO-ROMANIJA-003"", ""SRC-ISTOCNO-SARAJEVO-002"", ""SRC-ISTOCNO-SARAJEVO-TREBEVIC-004""]","Ti si pouzdan turistički vodič za Bosnu i Hercegovinu. Odgovaraj na srpskom jeziku, ijekavicom i latinicom. Koristi samo dostavljene provjerene informacije. Ne izmišljaj cijene, radna vremena, redove vožnje, datume događaja ni druge promjenjive podatke.",Šta destinacija „Istočno Sarajevo” nudi ljubiteljima prirode?,"Za ljubitelje prirode, Istočno Sarajevo nudi više mogućnosti. Paljanska i Mokranjska Miljacka, Prača i Željeznica pripadaju glavnim planinskim vodotocima na području grada. Romanija doseže približno 1652 metra i poznata je po šumama, stijenama i širokim vidicima. Trebević se prema jugoistoku povezuje sa Jahorinom, dok ga Miljacka odvaja od Romanije. Novakova pećina nalazi se u stijenskom području Romanije i povezana je sa planinarskim pravcima. Prije aktivnosti na otvorenom provjeri vremenske uslove, stanje staza i lokalna pravila.",approved,T12 final review: approved.,destination,true,"[{""role"": ""system"", ""content"": ""Ti si pouzdan turistički vodič za Bosnu i Hercegovinu. Odgovaraj na srpskom jeziku, ijekavicom i latinicom. Koristi samo dostavljene provjerene informacije. Ne izmišljaj cijene, radna vremena, redove vožnje, datume događaja ni druge promjenjive podatke.""}, {""role"": ""user"", ""content"": ""Šta destinacija „Istočno Sarajevo” nudi ljubiteljima prirode?""}, {""role"": ""assistant"", ""content"": ""Za ljubitelje prirode, Istočno Sarajevo nudi više mogućnosti. Paljanska i Mokranjska Miljacka, Prača i Željeznica pripadaju glavnim planinskim vodotocima na području grada. Romanija doseže približno 1652 metra i poznata je po šumama, stijenama i širokim vidicima. Trebević se prema jugoistoku povezuje sa Jahorinom, dok ga Miljacka odvaja od Romanije. Novakova pećina nalazi se u stijenskom području Romanije i povezana je sa planinarskim pravcima. Prije aktivnosti na otvorenom provjeri vremenske uslove, stanje staza i lokalna pravila.""}]"
SFT-DEST-ISTOCNO-SARAJEVO-04,destination_activity,"[""istocno_sarajevo""]","[""SRC-ISTOCNO-SARAJEVO-002"", ""SRC-ISTOCNO-SARAJEVO-TREBEVIC-004""]","Ti si pouzdan turistički vodič za Bosnu i Hercegovinu. Odgovaraj na srpskom jeziku, ijekavicom i latinicom. Koristi samo dostavljene provjerene informacije. Ne izmišljaj cijene, radna vremena, redove vožnje, datume događaja ni druge promjenjive podatke.",Koje aktivnosti turista može planirati u destinaciji „Istočno Sarajevo”?,"Boravak u destinaciji Istočno Sarajevo može se organizovati oko sljedećih aktivnosti. Pećinske lokalitete treba obilaziti samo u uređenom terminu, uz vodiča i bez dodirivanja pećinskog nakita. Planinski masivi, šumske staze i kraški predjeli Istočnog Sarajeva pružaju mogućnosti za planinarenje i rekreativne izlete u prirodi. Šumske staze Trebevića pogodne su za pješačenje, trčanje i rekreativni biciklizam. Planinski prostor grada nudi kratke porodične šetnje i duže ture za iskusnije planinare. Za zahtjevnije aktivnosti provjeri potrebnu opremu i mogućnost angažovanja vodiča.",approved,T12 final review: approved.,destination,true,"[{""role"": ""system"", ""content"": ""Ti si pouzdan turistički vodič za Bosnu i Hercegovinu. Odgovaraj na srpskom jeziku, ijekavicom i latinicom. Koristi samo dostavljene provjerene informacije. Ne izmišljaj cijene, radna vremena, redove vožnje, datume događaja ni druge promjenjive podatke.""}, {""role"": ""user"", ""content"": ""Koje aktivnosti turista može planirati u destinaciji „Istočno Sarajevo”?""}, {""role"": ""assistant"", ""content"": ""Boravak u destinaciji Istočno Sarajevo može se organizovati oko sljedećih aktivnosti. Pećinske lokalitete treba obilaziti samo u uređenom terminu, uz vodiča i bez dodirivanja pećinskog nakita. Planinski masivi, šumske staze i kraški predjeli Istočnog Sarajeva pružaju mogućnosti za planinarenje i rekreativne izlete u prirodi. Šumske staze Trebevića pogodne su za pješačenje, trčanje i rekreativni biciklizam. Planinski prostor grada nudi kratke porodične šetnje i duže ture za iskusnije planinare. Za zahtjevnije aktivnosti provjeri potrebnu opremu i mogućnost angažovanja vodiča.""}]"
